% Model:              
% Version:            COMSOL 4.4.0.248
% Date:               Dec 8 2014, 21:41
% Dimension:          2
% Nodes:              6582
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Vorticity field, z component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  spf.vorticityz (1/s)
-1.8837939740616667       0.16150102125138097      0.32300204250151654      -2.9153528514363233E-12  -1.9999999999947748
-1.884246139371176        0.22354000237046096      0.447080004739439        -2.738828205011018E-12   -1.9999999999947748
-1.8792434151254789       0.2818596782132027       0.5637193564247152       -2.538886687688909E-12   -1.9999999999962557
-1.591178343334432        0.9564978278394796       1.9129956556782612       -1.6746911004784506E-14  -2.0000000000136735
-1.5644468633378406       0.95528733235672         1.9105746647127055       -1.584786262139102E-14   -2.00000000001394
-1.6053237727784255       0.9335861669455521       1.867172333890102        -3.878958306523285E-14   -2.0000000000136735
-1.6256679086759696       0.932431897242777        1.86486379448456         -4.290890827808409E-14   -2.000000000013395
-1.637616884313424        0.9080248683778955       1.8160497367545227       -7.806329192506764E-14   -2.000000000011718
-1.7709129644084818       0.8172913452638751       1.63458269052601         -3.32633128998196E-13    -2.0000000000054245
-1.755119162291079        0.838197893399111        1.676395786796576        -2.6504156661427423E-13  -2.0000000000063296
-1.7345098654399191       0.8497113702726422       1.699422740543667        -2.2677839570473015E-13  -2.0000000000068274
-1.6648098505920401       0.8998098635928573       1.7996197271843986       -9.68396287947583E-14    -2.0000000000112483
-1.7121428841366542       0.8662937987258678       1.7325875974501974       -1.7859353957720819E-13  -2.000000000007413
-1.688456681050031        0.8805271979790945       1.7610543959567277       -1.4007788169877303E-13  -2.0000000000097535
-1.5395608663337543       0.9559452201845653       1.9118904403683907       -1.385413157333831E-14   -2.0000000000144142
-1.4987574338032454       0.9726601309928471       1.9453202619852046       -4.124792223234017E-15   -2.000000000016003
-1.5113827588051438       0.9552745398467309       1.9105490796926974       -1.1586620059344952E-14  -2.0000000000144142
-1.461707554209929        0.9870110775782585       1.974022155156272        -7.20275644018586E-16    -2.000000000017643
-1.4714033429853393       0.9739766996368104       1.947953399273147        -3.0138864752946557E-15  -2.0000000000164526
-1.435747743907731        0.9940993228249431       1.9881986456497718       -8.329306772662862E-17   -2.000000000018756
-1.435747743907731        0.9870185102148747       1.9740370204295026       -4.203963280704448E-16   -2.000000000017797
-1.409787933605533        0.9940985704187713       1.9881971408374282       -2.0815561218585488E-17  -2.000000000018738
-1.771416379626657        -0.4613741041982625      -0.9227482083938611      -2.4002845404890742E-12  -1.9999999999917326
-1.7573587692855452       -0.5033896070481816      -1.0067792140934266      -2.2119767287415776E-12  -1.999999999994747
-1.7311884555419035       -0.604239786568102       -1.20847957313281        -1.7113391977094095E-12  -1.99999999999648
-1.7426837356094282       -0.551466971069592       -1.1029339421359838      -1.979397449816704E-12   -1.9999999999963474
-1.661749523742965        -0.814985261321498       -1.6299705226399346      -5.612611197868897E-13   -2.0000000000094786
-1.6378348823146585       -0.8418986622075231      -1.6837973244121658      -4.2822450905291367E-13  -2.0000000000118003
-1.6108653878185097       -0.8562598633026935      -1.71251972660257        -3.6081443355648246E-13  -2.0000000000116374
-1.5411070960637576       -0.9077905268282828      -1.8155810536543335      -1.5857420900885265E-13  -2.000000000020703
-1.5823879807563126       -0.8786970870714728      -1.7573941741403407      -2.6397010288831103E-13  -2.000000000017234
-1.5543517036735566       -0.8841972465578002      -1.768394493112987       -2.3949415624434766E-13  -2.00000000001784
-1.671655157867222        -0.769115027930797       -1.538230055858211       -7.983971882466456E-13   -2.000000000007889
-1.6938485434448893       -0.7138223612357717      -1.4276447224680113      -1.1035071081118508E-12  -2.0000000000007985
-1.7036215162606612       -0.6564346603141051      -1.3128693206246314      -1.4169303670629564E-12  -2.0000000000007985
-1.5167145483580788       -0.9057396190897514      -1.8114792381771563      -1.6214131298456156E-13  -2.000000000021235
-1.4898177404314907       -0.9089714177140246      -1.8179428354256886      -1.4799795710709773E-13  -2.000000000021441
-1.4481679985249578       -0.9347507222665178      -1.869501444531151       -7.669889468498043E-14   -2.0000000000260014
-1.4255984366435348       -0.9343507724336872      -1.8687015448654334      -7.437100310063199E-14   -2.000000000026162
-1.3059486923967425       1                        2                        -4.4025414892992676E-30  -2.0000000000186233
-1.2799888820945449       1                        2                        1.764361274197671E-30    -2.000000000018219
-1.3983682518250282       -0.9341643073019663      -1.868328614601934       -7.073718518186074E-14   -2.0000000000272986
-1.463363733825609        -0.9057290664748489      -1.8114581329471962      -1.50326171771015E-13    -2.0000000000223177
-1.2824391297402875       -0.9871540516683888      -1.9743081033362868      -2.4218695938524887E-15  -2.0000000000355533
-1.2565320124132997       -0.9871390213298231      -1.9742780426591466      -2.146422994659507E-15   -2.000000000035952
-1.2306248950863115       -0.9871478758630295      -1.9742957517255524      -1.709960583676392E-15   -2.000000000036389
-1.3611884355182298       -0.9578759291424288      -1.915751858283455       -2.894953574785042E-14   -2.0000000000276676
-1.3724165444351386       -0.9339617639312328      -1.8679235278604136      -6.643796428632019E-14   -2.0000000000276676
-1.3251248530895057       -0.9755629009782147      -1.9511258019555522      -9.472994870700231E-15   -2.000000000032401
-1.3356883081159663       -0.9583435170263382      -1.9166870340512567      -2.6144385395139893E-14  -2.000000000028252
-1.29884427071466         -0.9751190195175161      -1.950238039034122       -8.742195588960198E-15   -2.0000000000324967
-1.2047177777593232       -0.9871644230756894      -1.9743288461508672      -1.484458103581503E-15   -2.0000000000369123
-1.1529035431053467       -0.9941846784389133      -1.9883693568775855      -4.963333062528645E-17   -2.0000000000396185
-1.126996425778359        -0.9942020993035328      -1.9884041986068255      -9.56296706663908E-18    -2.0000000000397478
-1.178810660432335        -0.9871769038525681      -1.97435380770462        -1.1150112309827118E-15  -2.0000000000371045
-1.1529035431053467       -0.9872062925656093      -1.9744125851307013      -4.2592227268462916E-16  -2.000000000037129
-1.7946338449864334       0.7926419201762911       1.5852838403507745       -4.214423108606385E-13   -2.0000000000053766
-1.823574601443089        0.7665257212936873       1.5330514425855395       -5.244029347799224E-13   -2.0000000000046434
-1.8490740606692386       0.7370169288536425       1.4740338577054282       -6.462036979232299E-13   -2.000000000002808
-1.8960242422263844       0.6671225676644389       1.3342451353270146       -9.515050408653621E-13   -2.000000000002447
-1.8632793079720635       0.7028225261318941       1.4056450522618762       -7.899793360441255E-13   -2.0000000000021507
-1.8787199132354648       0.6206703477185727       1.2413406954351245       -1.149012330144404E-12   -2.000000000000417
-1.903871696857674        0.5364969881842883       1.0729939763666065       -1.5378196234673749E-12  -2.0000000000003886
-1.8796523077001162       0.4825543421004423       0.9651086841988222       -1.7563311252163678E-12  -1.999999999997834
-1.8606451507607022       0.5711410606761144       1.14228212135008         -1.353163581748396E-12   -1.9999999999988414
-1.890278017953639        0.3856787312118793       0.7713574624218605       -2.170469155037742E-12   -1.9999999999979894
-1.855936127478607        0.42464087306566356      0.8492817461292276       -1.9624949103248826E-12  -1.9999999999961933
-1.8580504470419135       0.33244984179588655      0.6648996835898681       -2.3182439736050616E-12  -1.9999999999942693
-1.8339012598725766       0.29106416487350506      0.5821283297451397       -2.3978607043110376E-12  -1.9999999999942693
-1.8146228268807443       -0.32955859667096465     -0.6591171933402197      -2.8943995948955186E-12  -1.9999999999914055
-1.8188164084333271       -0.26920718938111515     -0.5384143787609438      -3.025056243056743E-12   -1.9999999999914055
-1.7637297862077534       -0.41787937552404486     -0.8357587510456568      -2.534648637663977E-12   -1.9999999999917326
-0.9715537218164298       -1                       -2                       7.194233195922747E-30    -2.0000000000376303
-0.9456466044894417       -1                       -1.9999999999999998      2.711715096046071E-29    -2.000000000036046
-1.7553719212056946       -0.36377612370500867     -0.7275522474079311      -2.6541463577254766E-12  -1.99999999998828
-1.82045591284947         -0.20326574185031235     -0.406531483699806       -3.1089100653105573E-12  -1.9999999999905136
-1.8216844177986615       -0.13644225028037674     -0.27288450056040325     -3.140075490317866E-12   -1.9999999999905136
-1.822615252322417        -0.06933137699833865     -0.138662753996779       -3.121416675794737E-12   -1.9999999999913618
-1.824053061577211        -0.002154291090991285    -0.004308582182507234    -3.0603678748922527E-12  -1.9999999999906999
-1.8258183076831251       0.06436168311591788      0.12872336623092934      -2.9625999153976075E-12  -1.9999999999921008
-1.8285519149810265       0.1287123553713412       0.2574247107414483       -2.839141926634484E-12   -1.9999999999926013
-1.8319514399444323       0.18988066131864278      0.37976132263578183      -2.697075789520081E-12   -1.9999999999935087
-1.8354553993403553       0.24954402735071915      0.4990880546997116       -2.5363425624102702E-12  -1.9999999999934583
-1.577169885198784        0.9327724563670509       1.8655449127330612       -3.576905235560012E-14   -2.000000000013744
-1.5490847626750124       0.9326262870863145       1.8652525741715609       -3.0902388424317457E-14  -2.000000000014212
-1.5885899220757596       0.9092013893489508       1.818402778696579        -6.407210567642653E-14   -2.000000000012309
-1.6121980747083977       0.9030220332717823       1.8060440665421997       -7.877726634701664E-14   -2.0000000000119846
-1.6334226464810675       0.8820199353275217       1.764039870653491        -1.1949186665076393E-13  -2.000000000010349
-1.7545704913135651       0.7821785478553365       1.5643570957086752       -4.3605504704178774E-13  -2.0000000000054245
-1.7323415419569137       0.8133190908379991       1.6266381816741156       -3.2696669358041624E-13  -2.0000000000054245
-1.7062335920184708       0.8337887657818165       1.6675775315618222       -2.566547079256812E-13   -2.000000000006747
-1.6597758521722386       0.8646207314704734       1.7292414629392783       -1.62959254931539E-13    -2.0000000000077343
-1.682325756809905        0.8455766003108632       1.6911532006199455       -2.154478596938934E-13   -2.0000000000065077
-1.525045971798957        0.9318535666138206       1.863707133226544        -2.7345983927719533E-14  -2.0000000000144142
-1.481639311123472        0.9575076435013833       1.9150152870020243       -7.618734691370219E-15   -2.0000000000147624
-1.4986210321700681       0.9321448723622343       1.8642897447233595       -2.0567125522451052E-14  -2.000000000014308
